text,star,app_id,reviewDate
"95%fake profiles, no1 will talk to you 2-16-20 After you pay to activate premium they still want you to pay more for credits,. So basically they lie for what activating premium does.! 7-3-19 4-18-19 still no email response! Says the persons location is semi close to you then when you start chatting after liking eachother there real location shows up, thousands of miles away.! Great scam guys.11-19-19 Even if you block someone it still notifies you when they come online smh",1,com.badoo.mobile,18/03/21
Can't cancel my subscription,1,com.badoo.mobile,18/03/21
"Super chafa, no hay nadaaaa bueno",1,com.badoo.mobile,18/03/21
As not on to much haven't had to much luck in same interests or compatibility or vibes.,4,com.badoo.mobile,18/03/21
"Would stay aways from this app , distance is a lie and a load off Philippines people trying to get money out off you lol Dodgy app",1,com.badoo.mobile,18/03/21
Good dating site,5,com.badoo.mobile,18/03/21
I loved ♥,5,com.badoo.mobile,18/03/21
Hey why can't i connect to the app after updating it. Before it worked just fine now its always offline.,1,com.badoo.mobile,18/03/21
I'm an attractive guy but never got a message. It's all prostitute's,1,com.badoo.mobile,18/03/21
Lovely it's worth the download I've met many wonderful people from different parts of the globe and I'm looking to meet alot more,5,com.badoo.mobile,17/03/21
Correct app,5,com.badoo.mobile,17/03/21
"Wasting time , hundred choice no one contact no one sending message",2,com.badoo.mobile,17/03/21
Easy to connect with people,4,com.badoo.mobile,17/03/21
Thanks a lot,5,com.badoo.mobile,17/03/21
Nice,5,com.badoo.mobile,17/03/21
Great,5,com.badoo.mobile,17/03/21
Lovely 💋♥️⚽,5,jp.konami.pesam,18/03/21
"i have been using this app since 4 years, its good, but i dont like the new latest update version and its policies, because we cannot see notification about seen messages, and the likes in search area are limited now, before its limit upto 600 or more then it, but now just after 20 or 30 likes they request to charge, you should change this policey for to make a lot users, because in poor countries people cannot pay a lot money for it, so, they can enjoy as your free offers, kindly change it,",1,com.badoo.mobile,17/03/21
Good,5,com.badoo.mobile,17/03/21
Nunca he pagado y se ha conseguido,5,com.badoo.mobile,17/03/21
Good app,5,com.badoo.mobile,17/03/21
👍,5,com.badoo.mobile,17/03/21
Ads Ads Ads,2,com.badoo.mobile,17/03/21
Badoo is wonderful. Thank you very much,5,com.badoo.mobile,17/03/21
"Good app, I like it 😁👍",5,com.badoo.mobile,17/03/21
I got everything I want here,5,com.badoo.mobile,17/03/21
Wonderfull,5,com.badoo.mobile,17/03/21
Not too Bad,5,com.badoo.mobile,17/03/21
No room on phone to add apps! Unable to check your matches!,1,com.badoo.mobile,17/03/21
Not cool. What a trap. I get that you need to make money on it. But seriously.,1,com.badoo.mobile,17/03/21
Good,5,com.badoo.mobile,17/03/21
If i could five this app -1 i would.. very bad at rewards and if you pay they trick you into spending more money.. sat next to a fellow badoo user and both liked each other... it wont match like they suggested.. uninstall...,1,com.badoo.mobile,17/03/21
Brilliant app,5,com.badoo.mobile,17/03/21
"I've had this app for as long as I can remember; this time I get on it or just check out my stuff and I get a blocked account or something else has happened, just help me out will you",1,com.badoo.mobile,17/03/21
Very good true to their word. Great experience,5,com.badoo.mobile,17/03/21
I like it very much... very good app,5,com.badoo.mobile,17/03/21
Good,5,com.badoo.mobile,17/03/21
"Honestly. Just a terrible dating app. No way to shut down profile when done with it, unless you pay.....So basically all profiles are old or fake or nasty. What a scam for data",1,com.badoo.mobile,17/03/21
"What have you done to the game before I loved it and today when I was going so see the brand new update it took 2 hours to download plus I did have 78% available storage and then when it all ""downloaded"" I agent to install it and I got a notification from Google play store clear up space can't install app I checked my storage 96% storage and I can't get rid of it I don't know where it is so I guess you deserve a one star for what you did to the game and there goes my account.👏👏",1,com.activision.callofduty.shooter,18/03/21
Yfu,5,com.activision.callofduty.shooter,18/03/21
Text my girlfriend a really fun game that you can enjoy for a long time on,5,com.activision.callofduty.shooter,18/03/21
Overall a good game there's just two small problems 1. It takes up way to much storage 2. I don't like how you have to buy most of the things,4,com.activision.callofduty.shooter,18/03/21
This is a fun game that you can invest a lot of time into without getting bored,5,com.activision.callofduty.shooter,18/03/21
very good game no glitches no lags .also support low end phones 😁😁😁😁,5,com.activision.callofduty.shooter,18/03/21
Coming lots of update But nothing comes new Bad experience,1,com.activision.callofduty.shooter,18/03/21
My opinion this game is the best,5,com.activision.callofduty.shooter,18/03/21
Its taking so long to download its been 1hr and its on 34%,1,com.activision.callofduty.shooter,18/03/21
"While some mobile gamers may think this game might be too mature for younger kids to play, I think I can handle the violence elements thanks to my best friend's advice.",5,com.activision.callofduty.shooter,18/03/21
It takes way to long to dowalond,4,com.activision.callofduty.shooter,18/03/21
"You really need to fix your game because it's full of Glitches and Aimbot, like i used to enjoy the game but it's impossible to play matches when people have to cheat to win so until you fix the problems I'm done.",2,com.activision.callofduty.shooter,18/03/21
I like it very much you should make a game in multiplayer so you can drive cars,5,com.activision.callofduty.shooter,18/03/21
Goood games,5,com.activision.callofduty.shooter,18/03/21
Nice 👍👍👍,5,com.activision.callofduty.shooter,18/03/21
this game is amazing and alot of fun but the bad thing is that WHERE IS THE LOGIC ON AN AXE SWINGING FASTER AND A KNIFE!,3,com.activision.callofduty.shooter,18/03/21
Pehle game banana seekh lo game me itni problem h abhi abhi bilkul uninstall karke aa raha hun apna review change karne aya hun kyon banaya jab banana nahi ata h aur launch Watson karne ja raho pehle ise to fix karlo koi bhi install mat karna wahiyat game h bilkul,1,com.activision.callofduty.shooter,18/03/21
Nice game,5,com.activision.callofduty.shooter,18/03/21
I love this game,5,com.activision.callofduty.shooter,18/03/21
Was a great game before the recent update,1,com.activision.callofduty.shooter,18/03/21
I have updated this game 100% but it is still not getting an option of install or open,1,com.activision.callofduty.shooter,18/03/21
Game is good but need to download each and every map after every update from the beginning that sucks,2,com.activision.callofduty.shooter,18/03/21
Wow exceptional game considering it's played on my phone. Pretty heavy usage creates heat on the phone,5,com.activision.callofduty.shooter,18/03/21
Super cool game,5,com.activision.callofduty.shooter,18/03/21
Very very very good game .But u don't make very very good maps .But u made this game very very good,5,com.activision.callofduty.shooter,18/03/21
It's ok.,2,com.activision.callofduty.shooter,18/03/21
The best game i played in mobile but it will be good when you could add story mod,5,com.activision.callofduty.shooter,18/03/21
Na sulla lo game lavalaga vundi updates vachinappudu nundi Ee sari updates daridram yevadu develop chasado kani aadiki oka dandam,1,com.activision.callofduty.shooter,18/03/21
The best game 🎮 📱 ever I have played this is very nice game there are no glitches like other games means free fire and pubg . I love this game 🤩 so much 🤩💖🤩💖. My level is 122 my id is CLSG4B . I was legendary in previous series I will come in legendary after some days ☺️ thnx for making this 🎯 🎮 game.,5,com.activision.callofduty.shooter,18/03/21
It's awesome I like it alot,5,com.activision.callofduty.shooter,18/03/21
Giorgi is gay,5,com.activision.callofduty.shooter,18/03/21
Yeet,5,com.activision.callofduty.shooter,18/03/21
Worst experience when it comes to matchmaking always teams me with literally bot temates while other team is mostly full stacked or 3 man squad I'm tired of carrying teamates every round I'm losing my interest of playing this game By the way I'm playing this game from beta pls fix matchmaking,3,com.activision.callofduty.shooter,18/03/21
Been playing the game for a really long time now. Maybe CP points should be made free because people buying custom guns are irritating as thier fire rate and damage levels are far higher than,3,com.activision.callofduty.shooter,18/03/21
The best,5,com.activision.callofduty.shooter,18/03/21
"I REQUEST COD M DEVELOPERS TO WORK ON GAME OPTIMIZATION, JUST DONT LOOK AT HIGH-END MOBILE GAMING, THERE ARE LOT OTHER BUDGET PHONES. JUST TESTING IN IPHONE OR ROG ETC., HIGH END PHONES NOT GONNA SHOW ANY ISSUES, TEST IN ACTUAL 3-4GB RAM PHONES WTH 600 SERIES SD. *MARK MY WORDS COD M GONNA BE DOWN SOON BECAUSE OF NEW MATCH MAKING UPDATE.*",1,com.activision.callofduty.shooter,18/03/21
Great game. Its almost like the original only rhung missing is the story mode and zombie mode,5,com.activision.callofduty.shooter,18/03/21
Best game ever love this game,5,com.activision.callofduty.shooter,18/03/21
Please send me more gift in codm My id VLGAMERZ,5,com.activision.callofduty.shooter,18/03/21
I love the skin all you guys created i also love the new maps my name is fall673 can you guys send me a free skin plz I will like your channel like all you videos,5,com.activision.callofduty.shooter,18/03/21
best mobile game just wish you guys can add zombies back and can add the tranzit map hope you guys can add it on the next update,5,com.activision.callofduty.shooter,18/03/21
"This game is cool , i even dont have lags on my samsung! And plese add clan war and clan weapons , i started play this game from SESONE1 2O19 !!! plese....",5,com.activision.callofduty.shooter,18/03/21
All perfect except for when your hurt and can't heal at that moment!!!,4,com.activision.callofduty.shooter,18/03/21
The update has glitching bugs,3,com.activision.callofduty.shooter,18/03/21
فقط یه کلام عالی,5,com.activision.callofduty.shooter,18/03/21
"Really fun game, only problem is you need a really good phone to really enjoy it",4,com.activision.callofduty.shooter,18/03/21
How big are your updates ? Even after 100% it keeps on downloading additional files,1,com.activision.callofduty.shooter,18/03/21
Good and high and other level graphics,5,com.activision.callofduty.shooter,18/03/21
This game is fun,5,com.activision.callofduty.shooter,18/03/21
I CAN LLAY THIS GAME UNTIL THE DAY I DIE. THATS HOW GOOD IT IS,5,com.activision.callofduty.shooter,18/03/21
"New update have many glich ,many time i observe that when i hit any emeny with sniper gun or other normal gun then it not give any damage to enemy. One time I had empty my LMG gun on enemy but no any damage show on enemy . Please solve this issue.",4,com.activision.callofduty.shooter,18/03/21
Nic,5,com.activision.callofduty.shooter,18/03/21
Bad experience this app sometimes doesnt open even if u have good network,1,com.activision.callofduty.shooter,18/03/21
The best game for ur phone.,5,com.activision.callofduty.shooter,18/03/21
They let someone pirate my account! Been playing since 1.10.19,3,com.activision.callofduty.shooter,18/03/21
Too much glitches and errors.. multiple times loading.. everytime reconnecting.. but pubg is smother in playing as cod,1,com.activision.callofduty.shooter,18/03/21
Good,5,com.activision.callofduty.shooter,18/03/21
The battle royal is fun you can kill so many people and i always win,5,com.activision.callofduty.shooter,18/03/21
"great game very upscale out rank the rest. I'm really the best out here, no one can beat me no ones out doing me, I'm despicable, his sunny listen lol no he's cash play with clay, he bull wrinkle no he's underdog on hum-du-ahmen...lol excuse me God for cursing..see ya on the battle field latenights.",5,com.activision.callofduty.shooter,18/03/21
"This is indeed a very nice game, but an second choice in absence of pubg. Somehow the game play, map and premises is not very engaging. Very hard to understand the weapons and there upgrades.",4,com.activision.callofduty.shooter,18/03/21
Great👍👏😊👍👏😊👍👏😊😊👏👍 7🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰10,5,com.activision.callofduty.shooter,18/03/21
Pls fix the server issues,5,com.activision.callofduty.shooter,18/03/21
Hoho,5,com.activision.callofduty.shooter,18/03/21
Thoda realistic ki zaroorat hai,5,com.activision.callofduty.shooter,18/03/21
Awsome as i said awsome😎,5,com.activision.callofduty.shooter,18/03/21
